--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
CPU type:	Intel Xeon Broadwell EN/EP/EX processor
CPU clock:	2.40 GHz
--------------------------------------------------------------------------------
flush7.76768e+37
start
end
1.31776
avg gflop = 1.31776
fin origin conv
comparing
fin compare
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Broadwell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.399994601 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region Compute,Group 1 Raw,CACHES,67,,,,,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,
RDTSC Runtime [s],1.389317,0.045700,0.078345,0.126560,0.108152,0.076977,0.130837,0.120589,0.041578,0.140837,0.126533,0.098594,0.111945,0.097391,0.002663,0.013860,0.016923,0.016393,0.015477,0.014477,0.025145,0.016240,0.018207,0.015992,0.013755,0.014370,0.025657,0.018634,
call count,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27
INSTR_RETIRED_ANY,FIXC0,706875300,138133400,241030900,399082500,341586000,243017700,404747600,380466300,125033900,444671600,400032300,300230600,353794800,303339600,8067917,43316920,53364670,51278810,48540310,45493610,79205320,50787540,57301810,50348190,43058420,45272660,80210640,58947240
CPU_CLK_UNHALTED_CORE,FIXC1,627893000,112276800,198993200,332233900,283672900,200729100,342891900,316559000,101234200,370339000,332821000,252684800,294370900,255371000,3067713,32444250,41333360,39227660,36810080,34563900,62810120,38892100,44228700,38307580,32680960,34327240,64206540,45679470
CPU_CLK_UNHALTED_REF,FIXC2,519700600,92997910,164761200,275034800,234841600,166201700,283851600,262066800,83858740,306570200,275521800,209196400,243690200,211422200,2627064,26929940,34297220,32544460,30541990,28691230,52062670,32270380,36681240,31779580,27137540,28493810,53219860,37884190
L1D_REPLACEMENT,PMC0,526755,385463,384904,383285,382625,384591,383612,386517,383694,384610,383100,383469,332429,383789,384975,381849,381065,381806,383071,385621,381418,379388,378832,379757,381584,381561,384816,383316
L2_TRANS_L1D_WB,PMC1,49971,23118,23655,23786,23216,23057,23047,25063,23448,23532,22710,22743,20392,22925,23148,22174,23410,22542,22895,23274,22528,22727,22207,22262,22535,22387,22853,23245
L2_LINES_IN_ALL,PMC2,339017,37797,37486,42467,38282,42026,39925,37916,38214,36431,41059,36497,36901,39104,40472,38165,41034,42206,37695,37879,36642,41996,39548,36805,40808,37783,37458,36895
L2_TRANS_L2_WB,PMC3,14023,4555,4444,6416,6101,5472,5267,5249,5342,6043,4740,4011,4899,6099,6438,5394,5383,4602,4064,6659,3972,4708,4172,4684,5676,4280,5921,4744
LLC_VICTIMS_M,CBOX0C1,93259,0,0,0,0,0,0,0,0,0,0,0,0,0,3833,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX1C1,93172,0,0,0,0,0,0,0,0,0,0,0,0,0,3753,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX2C1,92828,0,0,0,0,0,0,0,0,0,0,0,0,0,3772,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX3C1,93418,0,0,0,0,0,0,0,0,0,0,0,0,0,3826,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX4C1,93050,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX5C1,92682,0,0,0,0,0,0,0,0,0,0,0,0,0,3813,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX6C1,93466,0,0,0,0,0,0,0,0,0,0,0,0,0,3835,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX7C1,93171,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX8C1,94370,0,0,0,0,0,0,0,0,0,0,0,0,0,3775,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX9C1,94227,0,0,0,0,0,0,0,0,0,0,0,0,0,3829,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX10C1,94043,0,0,0,0,0,0,0,0,0,0,0,0,0,3830,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX11C1,94578,0,0,0,0,0,0,0,0,0,0,0,0,0,3802,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX12C1,71485,0,0,0,0,0,0,0,0,0,0,0,0,0,3592,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX13C1,71605,0,0,0,0,0,0,0,0,0,0,0,0,0,3587,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX14C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX15C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX16C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX17C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX18C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX19C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX20C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX21C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX0C0,2778514,0,0,0,0,0,0,0,0,0,0,0,0,0,36550,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX1C0,2702329,0,0,0,0,0,0,0,0,0,0,0,0,0,36107,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX2C0,5032109,0,0,0,0,0,0,0,0,0,0,0,0,0,35159,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX3C0,2717801,0,0,0,0,0,0,0,0,0,0,0,0,0,36716,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX4C0,2186429,0,0,0,0,0,0,0,0,0,0,0,0,0,35305,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX5C0,1881101,0,0,0,0,0,0,0,0,0,0,0,0,0,34753,0,0,0,0,0,0,0,0,0,0,0,0,0
