--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
CPU type:	Intel Xeon Broadwell EN/EP/EX processor
CPU clock:	2.40 GHz
--------------------------------------------------------------------------------
flush1.30475e+09
start
end
0.046389
avg gflop = 0.046389
fin origin conv
comparing
fin compare
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Broadwell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.399957761 GHz,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region Compute,Group 1 Raw,CACHES,67,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 14,Core 16,Core 17,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 26,Core 27,
RDTSC Runtime [s],1.134142,0.134781,0.460365,0.065489,0.169350,0.151683,0.224440,0.135726,0.165843,0.023519,0.169335,0.460933,0.072963,0.002801,0.017512,0.012868,0.016109,0.013286,0.037089,0.020051,0.014541,0.030744,0.023208,0.016224,
call count,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 14,Core 16,Core 17,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 26,Core 27
INSTR_RETIRED_ANY,FIXC0,1354420000,416629900,595476800,198129400,525194800,469484900,687804900,419638500,499658000,65665320,525611800,598497000,217597100,305579,39408520,31919000,33018420,33230900,108339700,54652590,37416800,88135420,64752220,42548610
CPU_CLK_UNHALTED_CORE,FIXC1,1166204000,350647800,504001900,166821600,442061000,395151300,588653300,353131900,427676600,55243570,442448000,506736100,186459500,244199,33768060,26844080,27789110,27955000,91185920,45988570,31469160,74229330,54534100,35797960
CPU_CLK_UNHALTED_REF,FIXC2,965138800,290194700,417109300,138064300,365852300,327028100,487166700,292250100,353945500,45723530,366166800,419372300,154316800,206976,27949150,22220350,23002440,23140250,75470590,38064740,26048470,61436830,45138340,29632460
L1D_REPLACEMENT,PMC0,43617,14955,27610,14887,14957,15005,14993,14344,14673,14270,14387,26296,14424,14074,13918,13964,14502,14209,14258,14352,14107,14755,14554,14478
L2_TRANS_L1D_WB,PMC1,7207,1388,2849,1275,1273,1264,1137,1074,1287,978,1072,2495,1053,1042,1086,1012,1373,1039,1030,1131,970,1423,1101,1122
L2_LINES_IN_ALL,PMC2,59924,6224,30443,6205,6242,6070,6028,5197,5137,5209,5529,31324,5495,5544,5282,5150,6057,5725,5197,5744,5112,6107,5530,5591
L2_TRANS_L2_WB,PMC3,730,330,685,337,336,327,361,256,273,278,307,371,252,375,373,299,430,287,242,283,305,322,244,295
LLC_VICTIMS_M,CBOX0C1,57072,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX1C1,57014,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX2C1,57015,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX3C1,57339,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX4C1,57275,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX5C1,56784,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX6C1,57146,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX7C1,56971,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX8C1,57901,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX9C1,57287,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX10C1,57987,0,0,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX11C1,57983,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX12C1,44660,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX13C1,44920,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX14C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX15C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX16C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX17C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX18C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX19C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX20C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX21C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX0C0,2469955,0,0,0,0,0,0,0,0,0,0,0,0,12071,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX1C0,2452247,0,0,0,0,0,0,0,0,0,0,0,0,12184,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX2C0,4463898,0,0,0,0,0,0,0,0,0,0,0,0,11894,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX3C0,2369237,0,0,0,0,0,0,0,0,0,0,0,0,11722,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX4C0,2000304,0,0,0,0,0,0,0,0,0,0,0,0,11801,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX5C0,1659280,0,0,0,0,0,0,0,0,0,0,0,0,11434,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX6C0,2726951,0,0,0,0,0,0,0,0,0,0,0,0,11869,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX7C0,2325726,0,0,0,0,0,0,0,0,0,0,0,0,11763,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX8C0,2314692,0,0,0,0,0,0,0,0,0,0,0,0,11984,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX9C0,2740613,0,0,0,0,0,0,0,0,0,0,0,0,11515,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX10C0,2097575,0,0,0,0,0,0,0,0,0,0,0,0,12679,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX11C0,4708475,0,0,0,0,0,0,0,0,0,0,0,0,12336,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX12C0,1757603,0,0,0,0,0,0,0,0,0,0,0,0,10406,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX13C0,1961808,0,0,0,0,0,0,0,0,0,0,0,0,10019,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX14C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX15C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX16C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX17C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX18C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX19C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX20C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX21C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_RD,MBOX0C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_WR,MBOX0C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_RD,MBOX1C0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_WR,MBOX1C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CAS_COUNT_RD,MBOX2C0,1571996,0,0,0,0,0,0,0,0,0,0,0,0,5690,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX2C1,1427599,0,0,0,0,0,0,0,0,0,0,0,0,6494,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX3C0,1479215,0,0,0,0,0,0,0,0,0,0,0,0,5727,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX3C1,1346811,0,0,0,0,0,0,0,0,0,0,0,0,6645,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX4C0,2675789,0,0,0,0,0,0,0,0,0,0,0,0,28540060000000,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX4C1,2314326,0,0,0,0,0,0,0,0,0,0,0,0,28540060000000,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX5C0,2675744,0,0,0,0,0,0,0,0,0,0,0,0,28540060000000,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX5C1,2314151,0,0,0,0,0,0,0,0,0,0,0,0,28540060000000,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX6C0,5736867,0,0,0,0,0,0,0,0,0,0,0,0,7562,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX6C1,4876078,0,0,0,0,0,0,0,0,0,0,0,0,7897,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX7C0,5570001,0,0,0,0,0,0,0,0,0,0,0,0,7853,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX7C1,4888619,0,0,0,0,0,0,0,0,0,0,0,0,8168,0,0,0,0,0,0,0,0,0,0
TABLE,Region Compute,Group 1 Raw STAT,CACHES,67,,,,,,,,,,,,,,,,,,,,,
Event,Counter,Sum,Min,Max,Avg,,,,,,,,,,,,,,,,,,,,
INSTR_RETIRED_ANY STAT,FIXC0,7107536179,305579,1354420000,2.961473e+08,,,,,,,,,,,,,,,,,,,,
CPU_CLK_UNHALTED_CORE STAT,FIXC1,6035042059,244199,1166204000,2.514601e+08,,,,,,,,,,,,,,,,,,,,
CPU_CLK_UNHALTED_REF STAT,FIXC2,4994639826,206976,965138800,2.081100e+08,,,,,,,,,,,,,,,,,,,,
L1D_REPLACEMENT STAT,PMC0,401589,13918,43617,16732.8750,,,,,,,,,,,,,,,,,,,,
L2_TRANS_L1D_WB STAT,PMC1,36681,970,7207,1528.3750,,,,,,,,,,,,,,,,,,,,
L2_LINES_IN_ALL STAT,PMC2,240066,5112,59924,10002.7500,,,,,,,,,,,,,,,,,,,,
L2_TRANS_L2_WB STAT,PMC3,8298,242,730,345.7500,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX0C1,57712,0,57072,2404.6667,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX1C1,57656,0,57014,2402.3333,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX2C1,57674,0,57015,2403.0833,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX3C1,58006,0,57339,2416.9167,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX4C1,57944,0,57275,2414.3333,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX5C1,57433,0,56784,2393.0417,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX6C1,57786,0,57146,2407.7500,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX7C1,57600,0,56971,2400,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX8C1,58544,0,57901,2439.3333,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX9C1,57925,0,57287,2413.5417,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX10C1,58638,0,57987,2443.2500,,,,,,,,,,,,,,,,,,,,
LLC_VICTIMS_M STAT,CBOX11C1,58625,0,57983,2442.7083,,,,,,,,,,,,,,,,,,,,
