--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
CPU type:	Intel Xeon Broadwell EN/EP/EX processor
CPU clock:	2.40 GHz
--------------------------------------------------------------------------------
flush1.21665e+09
start
runtime=1.39428
end
1.32663
avg gflop = 1.32663
fin origin conv
comparing
fin compare
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Broadwell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.399879108 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region Compute,Group 1 Raw,CACHES,67,,,,,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,
RDTSC Runtime [s],1.380888,0.065562,0.114573,0.140843,0.120759,0.357685,0.138771,0.107831,0.366399,0.069530,0.055440,0.129925,0.065498,0.068434,0.006201,0.031950,0.028407,0.016431,0.039435,0.015886,0.019255,0.016421,0.038232,0.015526,0.050291,0.022605,0.026782,0.021648,
call count,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27
INSTR_RETIRED_ANY,FIXC0,1002057000,195692700,349637400,434125100,369842700,620993600,426731600,325328300,963928800,208039500,163053800,398831700,195091100,204167500,7954381,88077150,77666740,40364570,104035000,38251750,48699970,39938540,95461120,37137230,146992400,59231140,72670440,57217210
CPU_CLK_UNHALTED_CORE,FIXC1,878099100,161010200,290650100,361897500,307566900,521232500,355452300,272907000,821665700,171278900,133507300,332244300,160381400,168199500,3015669,71344910,61663890,30223700,83855930,28459500,37174260,29882260,77325500,27422940,120288000,46320510,57557260,44497100
CPU_CLK_UNHALTED_REF,FIXC2,726727100,133334500,240617200,299588200,254618000,431447300,294249300,225940500,680081700,141829000,110573700,275049500,132810300,139285600,2581752,59133220,51113660,25096180,69477740,23636810,30842300,24815620,64070930,22774750,99640200,38415460,47721820,36910060
L1D_REPLACEMENT,PMC0,595421,451472,440223,453170,453265,459668,451236,451442,453378,451331,451000,451568,446362,448462,448442,451328,453133,453414,438927,448448,439594,449022,438622,453060,452083,448772,449614,452088
L2_TRANS_L1D_WB,PMC1,48363,21488,21184,22478,22015,22657,21470,21714,22205,21826,21390,24452,20763,20878,20775,21360,21794,21484,20929,21033,21180,21107,20929,22143,21685,21213,20805,21512
L2_LINES_IN_ALL,PMC2,267634,37501,37879,40418,38203,67835,37946,37133,41762,38623,38739,37953,36848,37525,35683,37192,43174,38785,36064,36365,36360,37635,35882,40471,39431,36089,36712,38080
L2_TRANS_L2_WB,PMC3,13078,4353,3558,4514,4297,3921,4379,3941,3255,3904,3995,3889,3999,4009,4285,4588,4573,4254,3898,3622,3509,3840,3837,5449,4626,3712,4233,3430
LLC_VICTIMS_M,CBOX0C1,96500,0,0,0,0,0,0,0,0,0,0,0,0,0,3724,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX1C1,96583,0,0,0,0,0,0,0,0,0,0,0,0,0,3745,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX2C1,96760,0,0,0,0,0,0,0,0,0,0,0,0,0,3747,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX3C1,97453,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX4C1,96709,0,0,0,0,0,0,0,0,0,0,0,0,0,3756,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX5C1,96417,0,0,0,0,0,0,0,0,0,0,0,0,0,3882,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX6C1,97311,0,0,0,0,0,0,0,0,0,0,0,0,0,3813,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX7C1,96864,0,0,0,0,0,0,0,0,0,0,0,0,0,3871,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX8C1,97886,0,0,0,0,0,0,0,0,0,0,0,0,0,3802,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX9C1,97607,0,0,0,0,0,0,0,0,0,0,0,0,0,3731,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX10C1,98468,0,0,0,0,0,0,0,0,0,0,0,0,0,3882,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX11C1,98032,0,0,0,0,0,0,0,0,0,0,0,0,0,3862,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX12C1,73820,0,0,0,0,0,0,0,0,0,0,0,0,0,3719,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX13C1,74247,0,0,0,0,0,0,0,0,0,0,0,0,0,3678,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX14C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX15C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX16C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX17C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX18C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX19C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX20C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_VICTIMS_M,CBOX21C1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LLC_LOOKUP_DATA_READ,CBOX0C0,2883814,0,0,0,0,0,0,0,0,0,0,0,0,0,56711,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX1C0,2850738,0,0,0,0,0,0,0,0,0,0,0,0,0,56512,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX2C0,5128398,0,0,0,0,0,0,0,0,0,0,0,0,0,55221,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX3C0,2860833,0,0,0,0,0,0,0,0,0,0,0,0,0,55774,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX4C0,2331256,0,0,0,0,0,0,0,0,0,0,0,0,0,58068,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX5C0,2033885,0,0,0,0,0,0,0,0,0,0,0,0,0,57000,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX6C0,3054911,0,0,0,0,0,0,0,0,0,0,0,0,0,56849,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX7C0,2691310,0,0,0,0,0,0,0,0,0,0,0,0,0,56485,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_LOOKUP_DATA_READ,CBOX8C0,2664051,0,0,0,0,0,0,0,0,0,0,0,0,0,58047,0,0,0,0,0,0,0,0,0,0,0,0,0
