--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
CPU type:	Intel Xeon Broadwell EN/EP/EX processor
CPU clock:	2.40 GHz
--------------------------------------------------------------------------------
flush1.23156e+09
start
end
0.00469725
avg gflop = 0.00469725
fin origin conv
comparing
fin compare
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Broadwell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.399958549 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region Compute,Group 1 Raw,CACHES,67,,,,,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,
RDTSC Runtime [s],1.402123,0.094503,0.036343,0.091612,0.039274,0.034454,1.141678,0.023225,0.097965,0.108138,0.018107,0.038980,0.096203,0.076627,0.003164,0.013926,0.024177,0.014398,0.031352,0.024337,0.019655,0.038515,0.016369,0.011981,0.021419,0.013195,0.019873,0.017688,
call count,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27
INSTR_RETIRED_ANY,FIXC0,709954700,288112700,108544200,278029100,114178800,97511830,709670100,68932040,303788800,332805300,52726320,118780500,299552200,237822900,115772,33420730,65905720,36428350,94308820,63566150,57083240,110999900,41497060,33479360,58114920,37260190,58044340,46331690
CPU_CLK_UNHALTED_CORE,FIXC1,626445000,242749700,92654590,234244900,96255260,83115280,621246900,58160270,255951600,280353600,44493610,100090700,252253600,200272700,257998,28278790,55689910,30821280,79555660,53644150,48358780,93643320,35051370,28321650,49434780,31501110,49168570,39143360
CPU_CLK_UNHALTED_REF,FIXC2,518383400,200902300,76684420,193862100,79665430,68790380,514139400,48135940,211827200,232021100,36825460,82837030,208764900,165747000,219240,23409650,46094500,25511020,65843060,44400170,40024420,77504760,29013220,23442960,40913880,26073430,40694180,32398340
L1D_REPLACEMENT,PMC0,165850,5473,3960,5439,5001,5123,60051,3230,3969,3342,3260,3125,3599,3207,4618,5105,5056,3178,3590,5602,7515,5533,4827,3319,3152,3173,3162,3249
L2_TRANS_L1D_WB,PMC1,33171,1829,1328,1930,1849,1722,7619,1099,1224,1005,1004,1034,1192,1101,1715,1937,1764,1075,1176,1838,2605,1903,1842,1042,1194,1189,1148,1014
L2_LINES_IN_ALL,PMC2,344150,4973,4169,5264,4808,5151,129726,3526,3382,3167,3505,3512,3038,3315,4506,4485,5201,3244,3663,5504,13174,5193,4860,3644,3115,3437,3301,3288
L2_TRANS_L2_WB,PMC3,9380,519,335,517,494,430,918,286,266,175,208,189,163,210,399,355,513,235,275,386,1572,453,394,232,202,250,210,214
LLC_VICTIMS_M,CBOX0C1,83689,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX1C1,83262,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX2C1,84680,0,0,0,0,0,0,0,0,0,0,0,0,0,1667,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX3C1,84204,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX4C1,83885,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX5C1,83193,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,0,0,0,0,0,0,0,0,0,0,0,0,0
