--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
CPU type:	Intel Xeon Broadwell EN/EP/EX processor
CPU clock:	2.40 GHz
--------------------------------------------------------------------------------
flush-8.91264e+15
start
end
0.0369923
avg gflop = 0.0369923
fin origin conv
comparing
fin compare
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Broadwell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.40000685 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region Compute,Group 1 Raw,CACHES,67,,,,,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,
RDTSC Runtime [s],1.427203,0.108045,0.032134,0.028443,0.013287,0.035021,0.030643,0.039995,0.855091,0.116123,0.061827,0.083196,0.122194,0.031358,0.001432,0.018950,0.046437,0.032323,0.017744,0.028335,0.025620,0.021718,0.025914,0.027891,0.019543,0.022552,0.024164,0.035726,
call count,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27
INSTR_RETIRED_ANY,FIXC0,634017800,316887700,89061680,88650490,41040380,89365290,91367020,125098700,631515200,365670400,162545400,236585400,365201800,92970880,265588,34126310,123629600,75884100,35645120,56685140,54992270,56354690,49094050,62154420,35695370,38385510,50026350,86751560
CPU_CLK_UNHALTED_CORE,FIXC1,565668700,266786100,75014520,74717480,34599750,75385250,76952460,105409000,550979300,307897400,136942600,199338500,307550100,79732280,271427,28820160,105484900,63985290,30171520,47794860,46384180,47859100,41462780,52620970,30165920,32459360,42434180,73153960
CPU_CLK_UNHALTED_REF,FIXC2,468147200,220795900,62085600,61841260,28640520,62394980,63690840,87240700,455987800,254816600,113339900,164976200,254530400,65992250,230088,23857680,87303310,52958710,24976560,39560810,38392200,39612480,34320720,43555150,24968930,26868820,35124340,60548620
L1D_REPLACEMENT,PMC0,145203,6485,6320,6318,6069,6791,5938,6801,56268,6856,7504,7322,6942,6129,5702,6919,7041,7466,6537,6264,6609,6772,6741,6559,4473,7099,7039,7336
L2_TRANS_L1D_WB,PMC1,30638,1527,1455,1572,1495,1591,1470,1759,7148,1678,1728,1712,1655,1467,1362,1599,1855,1879,1614,1449,1694,1776,1640,1618,1067,1597,1636,1613
L2_LINES_IN_ALL,PMC2,215171,4071,4006,3831,3900,4528,3752,4137,118836,4296,5059,4758,4837,3865,3306,4863,4457,4917,3973,4591,4298,4045,5323,4429,3923,5848,5020,5042
L2_TRANS_L2_WB,PMC3,5911,379,407,427,353,511,426,490,1246,508,414,408,319,285,312,349,447,442,291,319,343,375,328,294,290,393,313,453
LLC_VICTIMS_M,CBOX0C1,89810,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX1C1,88955,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX2C1,90125,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX3C1,90071,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX4C1,89239,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX5C1,90052,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX6C1,90290,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX7C1,89691,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX8C1,90916,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX9C1,90950,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX10C1,91398,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX11C1,90826,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0
