--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
CPU type:	Intel Xeon Broadwell EN/EP/EX processor
CPU clock:	2.40 GHz
--------------------------------------------------------------------------------
flush1.25718e+09
start
end
1.34808
avg gflop = 1.34808
fin origin conv
comparing
fin compare
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Broadwell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.40000819 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region Compute,Group 1 Raw,CACHES,67,,,,,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,
RDTSC Runtime [s],1.360828,0.089287,0.083554,0.095583,0.492514,0.095613,0.607820,0.070661,0.059642,0.067555,0.112733,0.086554,0.061951,0.106109,0.001399,0.013111,0.026966,0.017820,0.026908,0.020310,0.022731,0.047086,0.032859,0.014629,0.012504,0.016026,0.033010,0.012392,
call count,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Event,Counter,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27
INSTR_RETIRED_ANY,FIXC0,798251800,280702400,267533300,305817100,665498500,305523200,626647700,226251500,191536400,216993900,359353600,276912700,198934800,333224800,8066670,44975670,88134460,59769480,87620660,67802760,74955540,151721800,106058000,49969800,43212540,54610470,106505000,43075980
CPU_CLK_UNHALTED_CORE,FIXC1,703428500,236369100,221214400,253434600,571606900,253285500,529568300,187058700,157404200,178626100,298580700,229201400,163681800,280988700,3077863,34127260,70393590,46680840,70580280,53110570,59235480,123847000,86334430,38107250,32766150,42153470,86587690,32248390
CPU_CLK_UNHALTED_REF,FIXC2,582191100,195697000,183153600,209819900,473134900,209693300,438345300,154879800,130350300,147908000,247181900,189768000,135547600,232625000,2637024,28332620,58342340,38724820,58495820,44035320,49106090,102575000,71530340,31619300,27209400,34972220,71750380,26769140
L1D_REPLACEMENT,PMC0,539556,382652,385989,385148,413642,383938,415300,331433,382437,383062,382177,379667,379598,377630,380752,383502,380679,383350,382477,380405,379917,383089,380296,379191,380670,380545,382405,378919
L2_TRANS_L1D_WB,PMC1,59861,22509,22980,23020,27948,22810,27615,20248,22900,23190,22291,23052,22000,22810,21794,22870,22248,22975,22707,22548,22307,23008,22272,21903,22949,22513,22624,21793
L2_LINES_IN_ALL,PMC2,321857,35743,36137,38083,106229,37526,113275,32463,36095,38547,35076,36846,36173,35905,35148,36337,36665,37549,34562,33929,35061,35412,34370,35493,36797,35599,36798,34637
L2_TRANS_L2_WB,PMC3,15178,3494,6302,6178,7295,4123,4694,3457,5140,4633,6092,5687,5458,4247,6727,6577,4262,6697,4846,5463,4079,4620,3693,4913,6534,4862,6758,4044
LLC_VICTIMS_M,CBOX0C1,113834,0,0,0,0,0,0,0,0,0,0,0,0,0,3403,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX1C1,114758,0,0,0,0,0,0,0,0,0,0,0,0,0,3521,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX2C1,114453,0,0,0,0,0,0,0,0,0,0,0,0,0,3340,0,0,0,0,0,0,0,0,0,0,0,0,0
LLC_VICTIMS_M,CBOX3C1,114663,0,0,0,0,0,0,0,0,0,0,0,0,0,3348,0,0,0,0,0,0,0,0,0,0,0,0,0
